stamp, T00, T01, T02, T03, T10, T11, T12, T13, T20, T21, T22, T23
1714574928.501057148, 0.055, -0.981, 0.189, -122.914, 0.987, 0.082, 0.136, 20.085, -0.148, 0.179, 0.973, 13.195
1714574928.601049185, 0.053, -0.982, 0.182, -122.989, 0.989, 0.076, 0.123, 20.037, -0.135, 0.174, 0.976, 13.216
1714574933.500654459, -0.041, -0.994, 0.099, -123.237, 0.996, -0.033, 0.077, 21.387, -0.074, 0.102, 0.992, 12.935
1714574934.600565910, 0.025, -0.997, 0.078, -123.230, 0.984, 0.011, -0.178, 22.057, 0.176, 0.081, 0.981, 13.042
1714574935.400501490, 0.027, -0.999, 0.022, -123.270, 0.996, 0.025, -0.088, 22.886, 0.088, 0.024, 0.996, 13.060
1714574936.400420904, -0.034, -0.996, 0.084, -123.374, 0.999, -0.033, 0.007, 23.634, -0.005, 0.084, 0.996, 12.975
1714574937.400340319, -0.093, -0.982, 0.165, -124.439, 0.989, -0.110, -0.100, 24.307, 0.117, 0.154, 0.981, 13.131
1714574938.400259733, -0.053, -0.993, 0.108, -124.569, 0.984, -0.071, -0.164, 25.132, 0.170, 0.098, 0.981, 13.241
1714574939.500171185, -0.265, -0.939, 0.221, -126.400, 0.943, -0.300, -0.144, 27.348, 0.202, 0.170, 0.965, 13.506
1714574940.600082636, -0.307, -0.909, 0.284, -126.933, 0.943, -0.330, -0.035, 28.090, 0.125, 0.257, 0.958, 13.601
1714574941.600002050, -0.270, -0.929, 0.254, -127.335, 0.957, -0.288, -0.033, 28.964, 0.104, 0.235, 0.967, 13.687
1714574942.399937630, -0.250, -0.946, 0.208, -127.943, 0.958, -0.273, -0.087, 29.351, 0.139, 0.177, 0.974, 13.747
1714574943.299865007, -0.309, -0.938, 0.159, -128.282, 0.944, -0.323, -0.068, 28.937, 0.115, 0.130, 0.985, 13.783
1714574944.199792624, -0.435, -0.886, 0.157, -128.619, 0.895, -0.445, -0.032, 28.331, 0.099, 0.127, 0.987, 13.772
1714574945.199712038, -0.385, -0.900, 0.205, -128.897, 0.907, -0.410, -0.095, 28.054, 0.170, 0.149, 0.974, 13.912
1714574946.199631691, -0.400, -0.893, 0.207, -128.487, 0.905, -0.420, -0.062, 27.200, 0.142, 0.163, 0.976, 13.720
1714574947.199551105, -0.503, -0.837, 0.216, -128.685, 0.860, -0.509, 0.030, 27.488, 0.085, 0.201, 0.976, 13.730
1714574948.199470520, -0.496, -0.840, 0.217, -129.144, 0.860, -0.510, -0.007, 28.288, 0.117, 0.183, 0.976, 13.817
1714574949.099397898, -0.486, -0.855, 0.181, -128.872, 0.861, -0.503, -0.067, 28.299, 0.149, 0.124, 0.981, 13.753
1714574950.099317312, -0.502, -0.851, 0.155, -129.343, 0.856, -0.514, -0.050, 29.135, 0.122, 0.108, 0.987, 13.893
1714574951.199229002, -0.587, -0.772, 0.243, -128.943, 0.786, -0.616, -0.058, 29.302, 0.194, 0.157, 0.968, 13.829
1714574952.099156380, -0.615, -0.781, 0.111, -129.498, 0.788, -0.614, 0.047, 30.017, 0.031, 0.116, 0.993, 13.911
1714574953.099075794, -0.602, -0.759, 0.246, -129.952, 0.784, -0.621, 0.002, 30.755, 0.151, 0.194, 0.969, 14.040
1714574954.198987246, -0.591, -0.788, 0.170, -129.203, 0.794, -0.606, -0.052, 30.514, 0.145, 0.104, 0.984, 13.982
1714574955.198906660, -0.612, -0.777, 0.144, -129.519, 0.783, -0.622, -0.025, 30.672, 0.109, 0.097, 0.989, 14.094
1714574956.198826075, -0.586, -0.798, 0.142, -129.080, 0.802, -0.596, -0.036, 30.833, 0.113, 0.093, 0.989, 14.003
1714574957.198745489, -0.588, -0.787, 0.187, -128.183, 0.799, -0.601, -0.015, 31.786, 0.125, 0.140, 0.982, 13.851
1714574958.198665142, -0.565, -0.797, 0.215, -128.642, 0.806, -0.588, -0.061, 32.436, 0.175, 0.139, 0.975, 13.924
1714574959.198584557, -0.538, -0.807, 0.245, -128.071, 0.823, -0.565, -0.053, 33.717, 0.181, 0.173, 0.968, 14.048
1714574960.198503971, -0.527, -0.821, 0.221, -128.574, 0.832, -0.551, -0.060, 34.317, 0.171, 0.152, 0.973, 14.011
1714574961.198423386, -0.505, -0.836, 0.216, -129.025, 0.839, -0.534, -0.107, 35.120, 0.205, 0.127, 0.971, 14.209
1714574962.198342800, -0.496, -0.837, 0.229, -129.372, 0.851, -0.521, -0.060, 36.036, 0.169, 0.165, 0.972, 14.293
1714574963.198262453, -0.493, -0.849, 0.192, -129.794, 0.861, -0.508, -0.034, 36.316, 0.127, 0.148, 0.981, 14.282
1714574964.198181868, -0.486, -0.858, 0.167, -130.032, 0.868, -0.496, -0.022, 36.998, 0.102, 0.134, 0.986, 14.359
1714574965.198101282, -0.475, -0.854, 0.210, -130.393, 0.874, -0.486, -0.003, 37.835, 0.105, 0.182, 0.978, 14.436
1714574966.198020697, -0.599, -0.775, 0.199, -130.907, 0.792, -0.610, 0.010, 38.207, 0.114, 0.163, 0.980, 14.521
1714574967.197940111, -0.632, -0.752, 0.190, -131.332, 0.752, -0.654, -0.087, 38.797, 0.190, 0.087, 0.978, 14.617
1714574968.197859764, -0.658, -0.732, 0.175, -131.951, 0.744, -0.668, 0.001, 39.559, 0.116, 0.130, 0.985, 14.764
1714574969.097787142, -0.639, -0.741, 0.205, -132.467, 0.730, -0.669, -0.143, 40.077, 0.243, 0.058, 0.968, 14.837
1714574970.197698593, -0.791, -0.590, 0.162, -131.830, 0.594, -0.804, -0.028, 40.736, 0.147, 0.074, 0.986, 14.860
1714574971.197618008, -0.763, -0.611, 0.212, -132.541, 0.613, -0.788, -0.067, 41.269, 0.208, 0.078, 0.975, 14.986
1714574972.197537422, -0.827, -0.544, 0.140, -131.584, 0.533, -0.839, -0.110, 39.974, 0.177, -0.017, 0.984, 14.690
1714574973.197456837, -0.897, -0.411, 0.166, -131.324, 0.394, -0.911, -0.123, 39.357, 0.201, -0.045, 0.979, 14.595
1714574974.197376490, -0.860, -0.478, 0.180, -131.208, 0.470, -0.878, -0.088, 39.560, 0.200, 0.009, 0.980, 14.318
1714574975.197295904, -0.808, -0.497, 0.315, -130.929, 0.454, -0.867, -0.204, 40.308, 0.375, -0.022, 0.927, 14.473
1714574976.197215319, -0.870, -0.457, 0.186, -131.280, 0.453, -0.889, -0.063, 40.823, 0.194, 0.030, 0.980, 14.988
1714574977.197134733, -0.908, -0.394, 0.140, -130.500, 0.392, -0.919, -0.040, 39.712, 0.144, 0.019, 0.989, 14.586
1714574978.197054148, -0.901, -0.363, 0.237, -130.313, 0.351, -0.932, -0.092, 38.876, 0.254, -0.000, 0.967, 14.483
1714574979.196973801, -0.910, -0.337, 0.240, -130.623, 0.325, -0.941, -0.089, 38.910, 0.257, -0.003, 0.967, 14.563
1714574980.196893215, -0.931, -0.304, 0.201, -131.197, 0.298, -0.953, -0.059, 38.994, 0.209, 0.005, 0.978, 14.684
1714574981.196812630, -0.889, -0.426, 0.166, -131.375, 0.420, -0.905, -0.071, 38.742, 0.180, 0.007, 0.984, 14.632
1714574982.096740007, -0.745, -0.631, 0.216, -130.753, 0.624, -0.774, -0.111, 38.412, 0.237, 0.052, 0.970, 14.550
1714574983.196651697, -0.965, -0.216, 0.146, -130.893, 0.208, -0.976, -0.065, 38.278, 0.156, -0.033, 0.987, 14.560
1714574984.196571112, -0.991, 0.037, 0.132, -131.057, -0.050, -0.994, -0.096, 38.403, 0.127, -0.102, 0.987, 14.558
1714574985.196490526, -0.973, 0.093, 0.212, -131.806, -0.114, -0.990, -0.089, 38.343, 0.201, -0.110, 0.973, 14.707
1714574986.196409941, -0.975, 0.143, 0.169, -132.373, -0.154, -0.986, -0.057, 38.146, 0.159, -0.082, 0.984, 14.729
1714574987.096337318, -0.975, 0.120, 0.189, -133.205, -0.138, -0.986, -0.088, 38.013, 0.175, -0.112, 0.978, 14.854
1714574988.196249008, -0.962, 0.213, 0.171, -133.164, -0.223, -0.974, -0.039, 37.480, 0.158, -0.076, 0.984, 14.842
1714574989.196168184, -0.944, 0.239, 0.227, -134.000, -0.255, -0.966, -0.042, 37.272, 0.209, -0.097, 0.973, 14.988
1714574990.096095800, -0.897, 0.387, 0.213, -134.632, -0.403, -0.915, -0.036, 36.994, 0.181, -0.118, 0.976, 15.102
1714574990.196087837, -0.901, 0.385, 0.198, -134.748, -0.404, -0.913, -0.060, 36.931, 0.158, -0.134, 0.978, 15.118
1714574990.296079636, -0.901, 0.386, 0.198, -134.803, -0.404, -0.913, -0.060, 36.898, 0.158, -0.134, 0.978, 15.125
1714574990.396071672, -0.900, 0.381, 0.210, -134.900, -0.402, -0.913, -0.065, 36.857, 0.166, -0.143, 0.976, 15.136
1714574990.496063709, -0.836, 0.486, 0.255, -133.070, -0.508, -0.861, -0.024, 36.930, 0.208, -0.150, 0.967, 14.815
1714574990.596055508, -0.828, 0.496, 0.262, -133.134, -0.514, -0.858, -0.003, 36.889, 0.224, -0.137, 0.965, 14.820
1714574990.696047544, -0.838, 0.492, 0.238, -133.183, -0.506, -0.863, 0.001, 36.871, 0.206, -0.120, 0.971, 14.832
1714574990.796039343, -0.844, 0.497, 0.200, -133.307, -0.508, -0.862, -0.002, 36.823, 0.171, -0.103, 0.980, 14.860
1714574990.896031380, -0.853, 0.498, 0.158, -133.444, -0.504, -0.863, -0.002, 36.763, 0.135, -0.082, 0.987, 14.884
1714574990.996023417, -0.854, 0.504, 0.131, -133.579, -0.507, -0.862, 0.009, 36.715, 0.117, -0.059, 0.991, 14.899
1714574991.096015215, -0.853, 0.508, 0.122, -133.667, -0.509, -0.860, 0.023, 36.685, 0.116, -0.043, 0.992, 14.908
1714575007.994654179, -0.206, -0.944, 0.259, -130.523, 0.974, -0.224, -0.044, 39.208, 0.099, 0.243, 0.965, 14.543
1714575008.794589758, -0.197, -0.945, 0.260, -130.654, 0.975, -0.217, -0.053, 39.933, 0.107, 0.243, 0.964, 14.596
1714575009.594525337, -0.288, -0.928, 0.237, -131.089, 0.952, -0.304, -0.033, 40.334, 0.103, 0.216, 0.971, 14.592
1714575010.394460917, -0.343, -0.896, 0.282, -131.672, 0.919, -0.382, -0.098, 40.283, 0.196, 0.225, 0.955, 14.677
1714575011.294388294, -0.515, -0.801, 0.306, -131.969, 0.822, -0.562, -0.087, 40.479, 0.242, 0.207, 0.948, 14.811
1714575012.194315910, -0.622, -0.746, 0.237, -132.179, 0.747, -0.656, -0.106, 40.520, 0.235, 0.110, 0.966, 14.855
1714575013.194235325, -0.693, -0.693, 0.199, -131.688, 0.685, -0.719, -0.118, 40.353, 0.225, 0.055, 0.973, 14.761
1714575014.194154739, -0.799, -0.565, 0.206, -131.256, 0.554, -0.825, -0.111, 39.757, 0.233, 0.026, 0.972, 14.621
1714575015.194074154, -0.870, -0.461, 0.175, -131.127, 0.452, -0.887, -0.091, 39.343, 0.197, -0.000, 0.980, 14.621
1714575016.193993807, -0.896, -0.418, 0.149, -130.474, 0.410, -0.908, -0.084, 39.094, 0.170, -0.015, 0.985, 14.434
1714575016.893937349, -0.893, -0.410, 0.187, -130.232, 0.400, -0.912, -0.087, 38.893, 0.206, -0.003, 0.979, 14.392
1714575018.193832636, -0.899, -0.414, 0.143, -130.696, 0.407, -0.910, -0.081, 39.386, 0.164, -0.015, 0.986, 14.640
1714575018.693792343, -0.922, -0.364, 0.134, -130.150, 0.351, -0.930, -0.114, 39.362, 0.166, -0.058, 0.984, 14.578
1714575027.193107843, -0.934, -0.292, 0.206, -129.410, 0.271, -0.955, -0.122, 38.321, 0.232, -0.058, 0.971, 14.294
1714575028.093035221, -0.954, -0.228, 0.196, -129.192, 0.201, -0.968, -0.149, 38.358, 0.224, -0.103, 0.969, 14.258
1714575028.792979002, -0.958, -0.210, 0.193, -129.193, 0.180, -0.970, -0.163, 38.355, 0.221, -0.121, 0.968, 14.258
1714575030.092874289, -0.973, -0.172, 0.155, -129.477, 0.154, -0.980, -0.123, 38.685, 0.173, -0.096, 0.980, 14.394
1714575031.092793703, -0.981, -0.106, 0.163, -129.534, 0.086, -0.989, -0.121, 38.175, 0.174, -0.105, 0.979, 14.355
1714575032.092713118, -0.980, -0.097, 0.175, -129.585, 0.074, -0.989, -0.131, 38.296, 0.186, -0.115, 0.976, 14.363
1714575033.092632532, -0.979, -0.083, 0.185, -129.037, 0.064, -0.992, -0.105, 38.405, 0.192, -0.091, 0.977, 14.250
1714575034.092551947, -0.979, -0.084, 0.188, -129.016, 0.071, -0.995, -0.076, 38.408, 0.193, -0.061, 0.979, 14.230
1714575035.092471600, -0.976, -0.065, 0.209, -129.265, 0.055, -0.997, -0.052, 38.418, 0.212, -0.039, 0.977, 14.250
1714575036.092391014, -0.978, -0.055, 0.201, -129.630, 0.049, -0.998, -0.034, 38.132, 0.202, -0.023, 0.979, 14.310
1714575037.092310429, -0.980, -0.047, 0.192, -129.632, 0.045, -0.999, -0.014, 38.136, 0.192, -0.006, 0.981, 14.310
1714575037.992237806, -0.981, -0.062, 0.184, -129.426, 0.064, -0.998, 0.006, 37.992, 0.184, 0.018, 0.983, 14.268
1714575039.092149258, -0.968, -0.074, 0.239, -129.455, 0.077, -0.997, 0.002, 37.924, 0.238, 0.020, 0.971, 14.267
1714575040.092068911, -0.981, -0.064, 0.184, -129.468, 0.071, -0.997, 0.030, 37.930, 0.181, 0.042, 0.983, 14.269
1714575041.091988087, -0.980, -0.008, 0.197, -129.424, 0.012, -1.000, 0.019, 37.952, 0.196, 0.021, 0.980, 14.275
1714575042.091907740, -0.983, 0.030, 0.181, -129.452, -0.025, -0.999, 0.028, 38.657, 0.182, 0.023, 0.983, 14.325
1714575043.091827154, -0.988, -0.018, 0.156, -129.241, 0.018, -1.000, -0.002, 38.782, 0.156, 0.001, 0.988, 14.288
1714575044.091746569, -0.983, -0.029, 0.183, -129.234, 0.028, -1.000, -0.009, 38.781, 0.183, -0.004, 0.983, 14.287
1714575045.091665983, -0.974, -0.129, 0.186, -128.823, 0.131, -0.991, -0.006, 38.647, 0.185, 0.018, 0.983, 14.154
1714575046.091585636, -0.962, -0.159, 0.221, -128.811, 0.164, -0.986, 0.003, 38.593, 0.217, 0.039, 0.975, 14.131
1714575047.091505051, -0.948, -0.231, 0.217, -128.720, 0.235, -0.972, -0.008, 38.415, 0.213, 0.043, 0.976, 14.099
1714575048.091424465, -0.944, -0.265, 0.197, -128.673, 0.271, -0.963, 0.002, 38.547, 0.189, 0.055, 0.980, 14.113
1714575049.091343880, -0.926, -0.331, 0.184, -128.508, 0.332, -0.943, -0.025, 38.471, 0.182, 0.038, 0.983, 14.122
1714575050.091263294, -0.881, -0.425, 0.209, -128.208, 0.428, -0.903, -0.032, 38.276, 0.202, 0.062, 0.977, 14.035
1714575051.091182947, -0.879, -0.424, 0.219, -128.344, 0.430, -0.903, -0.023, 38.361, 0.208, 0.074, 0.975, 14.060
1714575052.091102362, -0.891, -0.390, 0.233, -128.473, 0.395, -0.918, -0.024, 38.406, 0.223, 0.070, 0.972, 14.097
1714575053.091021776, -0.880, -0.434, 0.191, -128.512, 0.435, -0.899, -0.039, 38.369, 0.189, 0.049, 0.981, 14.189
1714575054.090941191, -0.850, -0.485, 0.206, -128.508, 0.492, -0.870, -0.017, 38.375, 0.187, 0.087, 0.978, 14.189
1714575055.090860605, -0.832, -0.511, 0.215, -128.474, 0.518, -0.855, -0.029, 38.373, 0.199, 0.087, 0.976, 14.190
1714575056.090780020, -0.833, -0.528, 0.165, -128.485, 0.530, -0.847, -0.034, 38.372, 0.158, 0.059, 0.986, 14.192
1714575057.090699673, -0.824, -0.544, 0.158, -128.125, 0.545, -0.838, -0.040, 38.300, 0.154, 0.054, 0.987, 14.160
1714575058.090619087, -0.820, -0.537, 0.198, -127.953, 0.543, -0.839, -0.027, 38.187, 0.180, 0.085, 0.980, 14.021
1714575059.090538502, -0.817, -0.536, 0.215, -127.964, 0.543, -0.839, -0.031, 38.205, 0.197, 0.091, 0.976, 13.997
1714575060.090457916, -0.793, -0.567, 0.222, -127.962, 0.575, -0.817, -0.032, 38.216, 0.200, 0.102, 0.974, 13.990
